CURRENT_LAND_VALUE,prediction
486000.0,635964.4575256013
477000.0,635964.4575256013
468000.0,728207.283107966
472000.0,728207.283107966
778000.0,759330.6500136157
674000.0,759330.6500136157
486000.0,759330.6500136157
434000.0,635964.4575256013
503000.0,635964.4575256013
453000.0,635964.4575256013
887000.0,639642.203406635
484000.0,635964.4575256013
457000.0,635964.4575256013
481000.0,635964.4575256013
2477000.0,1562764.8243121447
2205000.0,1943388.8279020726
1440000.0,2413486.452112802
543000.0,639642.203406635
399000.0,635964.4575256013
492000.0,635964.4575256013
1154000.0,635964.4575256013
540000.0,1909301.2213211767
925000.0,1913924.8584216207
821000.0,1913924.8584216207
944000.0,1913924.8584216207
602000.0,1909301.2213211767
2477000.0,1913924.8584216207
744000.0,710933.7002130012
486000.0,710933.7002130012
583000.0,1335710.2081353136
722000.0,710933.7002130012
497000.0,764438.9822724303
825000.0,710933.7002130012
497000.0,764438.9822724303
622000.0,764438.9822724303
910000.0,1083213.5725471494
466000.0,764438.9822724303
470000.0,764438.9822724303
776000.0,764438.9822724303
779000.0,710933.7002130012
818000.0,1083213.5725471494
553000.0,710933.7002130012
690000.0,764438.9822724303
606000.0,764438.9822724303
1679000.0,1956451.0768548176
826000.0,710933.7002130012
981000.0,764438.9822724303
1560000.0,1516527.8256795346
356000.0,759330.6500136157
703000.0,759330.6500136157
426000.0,728207.283107966
659000.0,728207.283107966
546000.0,776007.9264170779
922000.0,776007.9264170779
554000.0,744884.5595114281
1514000.0,1656633.795974263
1600000.0,1815581.1556083988
1259000.0,1781236.481862172
793000.0,1738109.1694629055
744000.0,1738109.1694629055
893000.0,759330.6500136157
746000.0,728207.283107966
840000.0,759330.6500136157
676000.0,807603.9983461133
1750000.0,1947892.254932334
458000.0,1482002.2186229029
651000.0,807603.9983461133
1858000.0,2083436.6679959998
2712000.0,2061445.286088603
2664000.0,1992949.5152227432
1835000.0,2056821.648988159
3176000.0,2916119.208032403
1665000.0,971134.5799358736
2886000.0,2105999.3037801925
2384000.0,2184017.1780035333
1669000.0,1877092.4426600025
1185000.0,1616836.3304371971
700000.0,744884.5595114281
431000.0,744884.5595114281
419000.0,744884.5595114281
1216000.0,1806637.7532232944
1049000.0,728207.283107966
